"alt","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9"
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
77,266,269,262,2029,409,44,76,1077,139,179,1025,101,87,285,326,210,116,263,267
166,254,260,249,1719,301,48,61,809,152,206,779,97,80,472,315,195,120,250,255
34,269,272,265,2490,448,60,70,1277,186,219,1164,101,88,265,328,214,114,267,271
34,269,272,265,2490,448,60,70,1277,186,219,1164,101,88,265,328,214,114,267,271
64,263,271,258,1913,302,37,63,868,133,176,813,94,80,587,327,210,117,258,270
16,268,271,263,2373,340,82,48,954,266,266,936,103,87,327,331,213,118,265,271
14,268,276,262,1956,312,37,63,889,134,187,834,94,81,584,331,216,115,262,275
71,266,274,260,1868,297,50,56,820,176,176,765,92,81,602,329,216,113,260,274
71,266,274,260,1868,297,50,56,820,176,176,765,92,81,602,329,216,113,260,274
71,266,274,260,1868,297,50,56,820,176,176,765,92,81,602,329,216,113,260,274
43,266,274,261,1830,293,39,59,818,149,149,774,92,80,574,329,215,114,261,274
71,266,274,260,1868,297,50,56,820,176,176,765,92,81,602,329,216,113,260,274
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
66,268,277,262,2234,361,59,58,995,196,196,918,93,81,614,332,218,114,262,277
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
71,266,274,260,1868,297,50,56,820,176,176,765,92,81,602,329,216,113,260,274
131,265,273,259,1700,267,60,53,737,188,194,658,88,80,623,326,217,109,259,273
71,266,274,260,1868,297,50,56,820,176,176,765,92,81,602,329,216,113,260,274
131,265,273,259,1700,267,60,53,737,188,194,658,88,80,623,326,217,109,259,273
66,268,277,262,2234,361,59,58,995,196,196,918,93,81,614,332,218,114,262,277
110,266,275,260,2136,340,65,55,929,216,216,847,93,81,616,330,216,114,260,275
338,259,270,252,1946,401,48,63,913,165,165,478,105,77,710,340,205,135,254,270
338,259,270,252,1946,401,48,63,913,165,165,478,105,77,710,340,205,135,254,270
338,259,270,252,1946,401,48,63,913,165,165,478,105,77,710,340,205,135,254,270
338,259,270,252,1946,401,48,63,913,165,165,478,105,77,710,340,205,135,254,270
338,259,270,252,1946,401,48,63,913,165,165,478,105,77,710,340,205,135,254,270
338,259,270,252,1946,401,48,63,913,165,165,478,105,77,710,340,205,135,254,270
337,259,268,252,1773,373,42,64,842,149,149,418,104,78,660,338,205,133,255,268
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
315,249,252,246,1974,279,20,56,795,107,340,762,122,80,276,326,174,152,248,249
337,259,268,252,1773,373,42,64,842,149,149,418,104,78,660,338,205,133,255,268
377,255,259,247,1933,322,3,72,902,30,495,56,133,73,485,344,164,180,255,248
415,252,256,245,1924,314,5,71,880,33,499,61,132,74,442,340,162,178,252,246
109,270,273,266,2218,426,22,81,1192,83,132,1153,103,85,297,331,211,120,268,273
16,268,271,263,2373,340,82,48,954,266,266,936,103,87,327,331,213,118,265,271
223,249,253,245,1839,304,26,62,847,113,227,847,114,83,335,318,181,137,245,248
16,268,271,263,2373,340,82,48,954,266,266,936,103,87,327,331,213,118,265,271
298,253,256,249,1881,297,6,68,814,41,493,74,131,76,312,339,167,172,251,249
351,243,247,240,1913,300,27,59,841,118,267,841,118,82,309,315,172,143,240,243
207,260,263,255,1866,316,20,68,866,85,212,779,106,80,317,328,196,132,257,261
312,253,260,246,1928,318,45,58,855,153,273,823,102,79,502,318,190,128,248,255
214,252,255,249,1989,301,17,58,847,109,327,160,126,79,256,330,172,158,250,251
351,243,247,240,1913,300,27,59,841,118,267,841,118,82,309,315,172,143,240,243
415,252,256,245,1924,314,5,71,880,33,499,61,132,74,442,340,162,178,252,246
206,265,268,259,1708,265,4,70,755,30,254,64,128,75,395,349,179,170,265,260
214,252,255,249,1989,301,17,58,847,109,327,160,126,79,256,330,172,158,250,251
17,262,270,256,1904,311,32,65,884,122,155,450,93,79,559,325,208,117,258,269
65,267,275,261,1945,313,48,58,865,171,171,806,93,80,611,331,216,115,261,275
109,270,273,266,2218,426,22,81,1192,83,132,1153,103,85,297,331,211,120,268,273
71,266,274,260,1868,297,50,56,820,176,176,765,92,81,602,329,216,113,260,274
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
223,249,253,245,1839,304,26,62,847,113,227,847,114,83,335,318,181,137,245,248
288,255,259,252,1921,305,14,68,823,48,294,817,127,76,287,339,172,167,252,254
298,253,256,249,1881,297,6,68,814,41,493,74,131,76,312,339,167,172,251,249
65,267,275,261,1945,313,48,58,865,171,171,806,93,80,611,331,216,115,261,275
133,256,263,251,1818,322,44,63,858,138,223,831,99,80,482,319,196,123,252,258
25,268,276,262,1891,306,38,61,856,143,143,808,93,80,603,331,216,115,262,276
363,247,251,244,1952,282,20,57,791,101,325,762,121,80,278,324,173,151,246,247
114,268,273,263,2232,413,26,75,1166,102,199,1109,103,85,362,330,210,120,264,270
71,266,274,260,1868,297,50,56,820,176,176,765,92,81,602,329,216,113,260,274
214,252,255,249,1989,301,17,58,847,109,327,160,126,79,256,330,172,158,250,251
281,249,253,246,1958,285,21,57,830,119,303,765,120,81,282,322,175,147,248,249
65,267,275,261,1945,313,48,58,865,171,171,806,93,80,611,331,216,115,261,275
71,266,274,260,1868,297,50,56,820,176,176,765,92,81,602,329,216,113,260,274
109,270,273,266,2218,426,22,81,1192,83,132,1153,103,85,297,331,211,120,268,273
302,253,257,249,1792,293,19,64,785,83,236,730,112,79,301,326,185,141,252,254
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
172,267,270,262,1748,270,5,69,769,34,254,77,127,75,348,351,182,169,266,263
80,267,276,261,2013,318,61,55,873,205,205,800,93,81,634,331,217,114,261,276
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
338,259,270,252,1946,401,48,63,913,165,165,478,105,77,710,340,205,135,254,270
206,265,268,259,1708,265,4,70,755,30,254,64,128,75,395,349,179,170,265,260
206,265,268,259,1708,265,4,70,755,30,254,64,128,75,395,349,179,170,265,260
206,265,268,259,1708,265,4,70,755,30,254,64,128,75,395,349,179,170,265,260
194,265,269,260,1626,258,4,70,717,29,242,66,127,74,371,350,180,170,264,261
180,267,270,261,1728,267,4,70,764,31,252,70,127,75,354,351,182,169,267,263
191,259,263,256,1850,294,14,66,788,55,274,779,124,77,315,340,180,160,256,259
191,259,263,256,1850,294,14,66,788,55,274,779,124,77,315,340,180,160,256,259
162,262,266,257,1816,303,11,66,769,62,254,735,119,77,343,340,186,154,258,263
162,262,266,257,1816,303,11,66,769,62,254,735,119,77,343,340,186,154,258,263
258,256,260,252,1737,288,17,65,742,75,236,704,115,78,314,331,185,146,254,257
258,256,260,252,1737,288,17,65,742,75,236,704,115,78,314,331,185,146,254,257
258,256,260,252,1737,288,17,65,742,75,236,704,115,78,314,331,185,146,254,257
293,250,253,247,1990,279,20,55,811,117,341,761,121,80,263,325,175,150,248,249
293,250,253,247,1990,279,20,55,811,117,341,761,121,80,263,325,175,150,248,249
124,266,270,262,1907,344,20,73,926,76,95,823,100,78,335,333,206,127,262,268
155,265,268,261,1824,334,19,75,924,72,161,801,105,79,287,332,200,132,261,265
155,265,268,261,1824,334,19,75,924,72,161,801,105,79,287,332,200,132,261,265
155,265,268,261,1824,334,19,75,924,72,161,801,105,79,287,332,200,132,261,265
298,258,261,255,1685,361,12,86,965,62,89,897,109,81,274,325,192,133,257,260
298,258,261,255,1685,361,12,86,965,62,89,897,109,81,274,325,192,133,257,260
241,261,264,258,1818,387,14,87,1039,66,100,975,107,84,255,326,199,127,259,263
171,264,268,261,1717,377,14,88,993,62,94,935,106,83,290,329,202,127,262,266
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
133,256,263,251,1818,322,44,63,858,138,223,831,99,80,482,319,196,123,252,258
66,270,273,266,2420,441,35,77,1295,127,136,1200,104,88,292,331,213,118,268,273
293,250,253,247,1990,279,20,55,811,117,341,761,121,80,263,325,175,150,248,249
111,268,271,264,1896,354,17,78,977,70,84,834,104,80,274,334,204,130,265,269
111,268,271,264,1896,354,17,78,977,70,84,834,104,80,274,334,204,130,265,269
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
63,270,272,265,2375,439,34,79,1291,119,135,1191,103,88,269,330,213,117,268,272
223,249,253,245,1839,304,26,62,847,113,227,847,114,83,335,318,181,137,245,248
206,265,268,259,1708,265,4,70,755,30,254,64,128,75,395,349,179,170,265,260
166,254,260,249,1719,301,48,61,809,152,206,779,97,80,472,315,195,120,250,255
241,261,264,258,1818,387,14,87,1039,66,100,975,107,84,255,326,199,127,259,263
206,265,268,259,1708,265,4,70,755,30,254,64,128,75,395,349,179,170,265,260
172,261,265,258,1615,277,24,68,785,79,182,706,110,76,291,334,190,144,258,261
166,254,260,249,1719,301,48,61,809,152,206,779,97,80,472,315,195,120,250,255
172,261,265,258,1615,277,24,68,785,79,182,706,110,76,291,334,190,144,258,261
172,261,265,258,1615,277,24,68,785,79,182,706,110,76,291,334,190,144,258,261
66,270,273,266,2420,441,35,77,1295,127,136,1200,104,88,292,331,213,118,268,273
251,260,263,257,1605,357,12,89,933,59,145,871,108,83,272,326,196,130,258,261
66,270,273,266,2420,441,35,77,1295,127,136,1200,104,88,292,331,213,118,268,273
166,254,260,249,1719,301,48,61,809,152,206,779,97,80,472,315,195,120,250,255
121,267,274,261,2337,343,62,50,937,209,448,935,102,77,485,334,202,132,263,266
166,254,260,249,1719,301,48,61,809,152,206,779,97,80,472,315,195,120,250,255
293,250,253,247,1990,279,20,55,811,117,341,761,121,80,263,325,175,150,248,249
293,250,253,247,1990,279,20,55,811,117,341,761,121,80,263,325,175,150,248,249
146,264,268,261,1767,391,20,87,1013,76,149,957,104,86,269,325,205,120,262,266
196,261,265,258,1748,288,8,69,765,38,255,735,128,75,323,346,177,169,258,260
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
180,263,267,260,1832,291,7,69,801,37,264,84,128,75,295,348,179,169,262,261
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
238,256,260,252,1859,292,17,64,773,67,281,764,121,77,294,335,179,156,253,256
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
196,261,265,258,1748,288,8,69,765,38,255,735,128,75,323,346,177,169,258,260
183,264,267,261,1706,372,13,88,985,61,92,924,107,82,264,329,200,129,262,265
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
115,264,268,260,1935,392,48,75,1018,149,164,970,100,85,314,325,208,117,260,265
241,261,264,258,1818,387,14,87,1039,66,100,975,107,84,255,326,199,127,259,263
66,270,273,266,2420,441,35,77,1295,127,136,1200,104,88,292,331,213,118,268,273
142,267,270,262,2091,384,23,76,1065,90,157,1052,101,85,318,328,210,118,264,270
359,257,266,250,1675,351,39,64,793,142,142,391,101,79,633,331,204,127,252,266
71,266,274,260,1868,297,50,56,820,176,176,765,92,81,602,329,216,113,260,274
251,260,263,257,1605,357,12,89,933,59,145,871,108,83,272,326,196,130,258,261
193,260,264,257,1757,287,9,69,764,39,259,764,128,76,304,345,177,168,257,260
117,266,269,262,1941,411,26,84,1091,90,169,1025,103,87,257,326,208,118,263,267
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
230,257,263,252,2364,400,11,69,1084,53,329,105,134,68,543,357,160,197,253,253
110,266,275,260,2136,340,65,55,929,216,216,847,93,81,616,330,216,114,260,275
254,257,261,252,1837,307,19,66,837,84,220,760,108,80,313,326,192,134,255,258
124,266,270,262,1907,344,20,73,926,76,95,823,100,78,335,333,206,127,262,268
19,270,273,265,2437,434,49,71,1247,163,163,1137,102,89,297,330,216,114,268,273
58,266,270,262,2358,427,63,67,1144,212,221,1117,100,86,272,326,211,115,263,267
76,270,273,266,2395,439,31,78,1293,113,132,1203,104,87,286,331,212,119,267,273
36,269,272,265,2444,434,49,74,1290,158,158,1173,102,88,253,329,214,115,267,272
19,270,272,265,2518,412,52,65,1218,193,210,1130,100,90,260,327,216,111,267,272
53,267,270,263,2215,419,55,71,1118,176,201,1084,101,87,273,327,211,116,264,268
269,250,253,248,2025,277,20,54,810,121,366,766,124,80,248,327,173,154,250,249
30,268,273,262,2361,374,55,61,1052,179,194,970,98,85,403,329,214,115,265,272
76,266,273,260,1965,304,55,54,835,188,250,814,98,79,496,330,207,123,261,268
251,260,263,257,1605,357,12,89,933,59,145,871,108,83,272,326,196,130,258,261
128,266,270,262,1863,338,20,73,912,74,186,807,101,78,332,333,205,128,262,268
31,269,272,265,2463,429,55,71,1269,175,175,1156,101,89,281,328,215,113,267,272
359,257,266,250,1675,351,39,64,793,142,142,391,101,79,633,331,204,127,252,266
251,260,263,257,1605,357,12,89,933,59,145,871,108,83,272,326,196,130,258,261
19,270,272,265,2518,412,52,65,1218,193,210,1130,100,90,260,327,216,111,267,272
17,270,273,265,2537,412,54,64,1194,195,199,1107,102,88,293,330,215,115,267,273
171,264,268,261,1717,377,14,88,993,62,94,935,106,83,290,329,202,127,262,266
31,269,272,265,2463,429,55,71,1269,175,175,1156,101,89,281,328,215,113,267,272
110,266,275,260,2136,340,65,55,929,216,216,847,93,81,616,330,216,114,260,275
136,265,269,260,1794,319,21,70,857,77,191,769,103,78,331,333,202,131,261,267
30,270,272,266,2414,446,45,75,1284,147,147,1164,102,89,256,329,215,114,268,272
17,270,273,266,2505,420,54,67,1227,178,178,1130,103,88,274,331,215,116,268,273
196,261,265,258,1748,288,8,69,765,38,255,735,128,75,323,346,177,169,258,260
110,269,273,265,1987,375,18,79,1025,75,83,1025,99,82,309,332,212,120,265,271
146,264,268,261,1767,391,20,87,1013,76,149,957,104,86,269,325,205,120,262,266
342,254,258,249,1887,301,6,70,848,34,492,64,132,75,382,342,166,176,254,249
207,264,267,259,1681,263,5,70,739,30,254,64,128,74,356,349,178,171,263,260
5,272,276,265,2453,424,35,70,1224,116,168,1100,85,87,411,324,227,97,267,276
22,271,274,266,2436,436,50,73,1262,151,151,1152,103,88,293,331,215,116,268,274
124,266,270,262,1907,344,20,73,926,76,95,823,100,78,335,333,206,127,262,268
15,270,273,265,2521,395,51,63,1164,162,221,1095,99,89,292,328,217,111,267,273
124,266,270,262,1907,344,20,73,926,76,95,823,100,78,335,333,206,127,262,268
191,260,265,256,1699,281,9,69,744,38,247,715,128,76,330,345,177,168,257,260
21,268,271,264,2601,401,84,54,1137,277,277,1107,95,89,277,324,218,106,266,271
66,271,280,265,2465,405,72,54,1079,250,250,955,91,81,622,335,223,112,265,280
53,267,270,263,2215,419,55,71,1118,176,201,1084,101,87,273,327,211,116,264,268
123,265,269,262,1758,390,22,86,1006,82,148,946,103,86,271,326,207,119,263,266
146,264,268,261,1767,391,20,87,1013,76,149,957,104,86,269,325,205,120,262,266
82,270,273,266,2290,440,27,81,1255,93,127,1179,104,87,278,331,212,119,268,273
226,261,266,257,2476,364,23,62,1068,93,625,160,115,65,435,347,171,176,258,257
44,262,268,257,2311,424,32,65,1101,137,160,1101,97,83,409,325,209,116,257,267
208,251,254,248,1960,310,31,59,861,112,284,861,121,81,287,325,176,149,248,250
308,253,259,247,2352,383,6,71,1100,35,631,69,142,70,537,356,155,201,250,248
20,270,272,265,2525,426,51,68,1238,175,175,1141,103,89,268,330,215,115,267,272
12,270,273,265,2577,416,56,62,1208,201,244,1140,96,88,289,326,218,108,267,273
208,251,254,248,1960,310,31,59,861,112,284,861,121,81,287,325,176,149,248,250
22,268,270,263,2526,410,82,55,1116,275,275,1081,97,88,262,325,216,109,265,270
146,266,270,261,2042,373,23,75,1028,91,164,1021,101,84,317,328,208,120,263,269
33,267,271,262,2534,442,56,64,1218,202,240,1094,102,85,358,330,211,119,263,270
238,256,261,251,2192,344,11,64,984,75,471,984,118,72,432,338,176,162,251,254
26,265,269,260,2315,427,44,63,1093,168,193,1026,96,84,355,325,212,113,260,268
53,269,271,264,2464,461,46,75,1299,154,222,1203,102,87,263,328,212,116,266,270
46,268,271,264,2520,464,64,70,1284,195,229,1174,101,88,250,327,213,114,266,270
46,268,271,264,2520,464,64,70,1284,195,229,1174,101,88,250,327,213,114,266,270
40,266,269,261,2340,394,77,57,1047,241,241,1012,97,88,294,324,214,110,263,269
26,269,271,264,2506,436,60,64,1212,226,229,1121,99,89,280,326,215,111,266,271
88,271,275,267,2366,445,26,79,1261,90,132,1206,104,87,317,332,213,119,269,274
178,260,264,256,1831,296,13,66,781,57,264,781,121,77,305,340,183,157,256,261
52,271,280,265,2451,396,74,54,1069,251,251,952,91,81,620,335,223,112,266,280
39,268,270,264,2475,445,64,63,1190,239,239,1101,99,89,240,325,214,111,265,270
250,256,260,252,1774,290,18,64,766,80,240,721,114,79,312,330,186,144,254,257
9,271,277,265,2309,354,48,57,1028,193,210,817,93,83,507,332,221,111,266,277
142,266,269,262,1840,395,17,87,1054,68,162,994,105,84,268,329,205,124,264,268
113,269,272,265,2174,430,22,83,1200,80,122,1140,104,85,259,331,209,122,267,272
226,263,266,258,1647,262,5,69,721,31,247,69,128,75,320,347,178,169,262,260
48,265,268,260,2265,408,56,62,1059,191,191,1020,98,85,333,325,211,114,261,268
142,266,269,262,1840,395,17,87,1054,68,162,994,105,84,268,329,205,124,264,268
233,258,262,255,1602,275,25,65,752,88,199,675,110,76,304,331,188,143,255,259
113,269,272,265,2174,430,22,83,1200,80,122,1140,104,85,259,331,209,122,267,272
233,258,262,255,1602,275,25,65,752,88,199,675,110,76,304,331,188,143,255,259
46,268,271,264,2520,464,64,70,1284,195,229,1174,101,88,250,327,213,114,266,270
238,256,261,251,2192,344,11,64,984,75,471,984,118,72,432,338,176,162,251,254
188,259,263,255,1915,321,20,68,903,94,204,894,107,82,312,325,196,129,256,260
133,256,263,251,1818,322,44,63,858,138,223,831,99,80,482,319,196,123,252,258
18,270,272,265,2516,424,56,65,1222,209,218,1131,99,89,281,327,216,111,267,272
251,260,263,257,1605,357,12,89,933,59,145,871,108,83,272,326,196,130,258,261
194,266,269,260,1697,264,4,70,751,29,250,65,127,74,364,350,180,170,266,261
20,269,272,264,2566,415,66,59,1180,232,263,1121,96,88,291,325,217,108,266,272
18,267,270,263,2433,360,71,55,1040,224,229,990,105,87,317,331,211,120,265,270
37,267,270,263,2438,418,72,59,1119,252,252,1061,98,88,266,325,214,111,265,270
58,267,271,263,2218,430,47,75,1160,148,201,1104,102,87,281,327,211,116,265,269
20,269,272,264,2566,415,66,59,1180,232,263,1121,96,88,291,325,217,108,266,272
35,266,270,262,2284,407,68,63,1068,209,209,1041,99,86,296,326,212,114,263,270
141,266,269,262,1733,382,15,89,1001,63,150,946,106,84,280,329,204,125,264,267
233,258,262,255,1602,275,25,65,752,88,199,675,110,76,304,331,188,143,255,259
450,244,248,241,1963,303,17,62,806,73,320,806,125,78,268,325,166,159,241,244
39,264,269,260,2285,414,51,62,1069,182,218,1017,97,85,340,325,211,114,260,268
44,262,268,257,2311,424,32,65,1101,137,160,1101,97,83,409,325,209,116,257,267
18,267,270,263,2433,360,71,55,1040,224,229,990,105,87,317,331,211,120,265,270
177,262,266,257,1741,271,9,68,760,39,246,760,129,76,359,346,178,168,257,262
167,261,265,257,1757,297,13,66,745,67,243,706,117,77,334,338,187,151,258,262
250,256,260,252,1774,290,18,64,766,80,240,721,114,79,312,330,186,144,254,257
52,271,280,265,2451,396,74,54,1069,251,251,952,91,81,620,335,223,112,266,280
